country,indicator,date,value,period
ecuador,inflation-cpi,2020-05-01,0.75,monthly
ecuador,inflation-cpi,2020-06-01,0.17,monthly
ecuador,inflation-cpi,2020-07-01,-0.54,monthly
ecuador,inflation-cpi,2020-08-01,-0.76,monthly
ecuador,inflation-cpi,2020-09-01,-0.9,monthly
ecuador,inflation-cpi,2020-10-01,-1.6,monthly
ecuador,inflation-cpi,2020-11-01,-0.91,monthly
ecuador,inflation-cpi,2020-12-01,-0.93,monthly
ecuador,inflation-cpi,2021-01-01,-1.04,monthly
ecuador,inflation-cpi,2021-02-01,-0.81,monthly
ecuador,inflation-cpi,2021-03-01,-0.83,monthly
ecuador,inflation-cpi,2021-04-01,-1.47,monthly
ecuador,inflation-cpi,2021-05-01,-1.13,monthly
ecuador,inflation-cpi,2021-06-01,-0.69,monthly
ecuador,inflation-cpi,2021-07-01,0.45,monthly
ecuador,inflation-cpi,2021-08-01,0.89,monthly
ecuador,inflation-cpi,2021-09-01,1.07,monthly
ecuador,inflation-cpi,2021-10-01,1.47,monthly
ecuador,inflation-cpi,2021-11-01,1.84,monthly
ecuador,inflation-cpi,2021-12-01,1.94,monthly
ecuador,inflation-cpi,2022-01-01,2.56,monthly
ecuador,inflation-cpi,2022-02-01,2.71,monthly
ecuador,inflation-cpi,2022-03-01,2.64,monthly
ecuador,inflation-cpi,2022-04-01,2.89,monthly
ecuador,inflation-cpi,2022-05-01,3.38,monthly
ecuador,inflation-cpi,2022-06-01,4.23,monthly
ecuador,inflation-cpi,2022-07-01,3.86,monthly
ecuador,inflation-cpi,2022-08-01,3.77,monthly
ecuador,inflation-cpi,2022-09-01,4.12,monthly
ecuador,inflation-cpi,2022-10-01,4.02,monthly
ecuador,inflation-cpi,2022-11-01,3.64,monthly
ecuador,inflation-cpi,2022-12-01,3.74,monthly
ecuador,inflation-cpi,2023-01-01,3.12,monthly
ecuador,inflation-cpi,2023-02-01,2.9,monthly
ecuador,inflation-cpi,2023-03-01,2.85,monthly
ecuador,inflation-cpi,2023-04-01,2.44,monthly
ecuador,inflation-cpi,2023-05-01,1.97,monthly
ecuador,inflation-cpi,2023-06-01,1.69,monthly
ecuador,inflation-cpi,2023-07-01,2.07,monthly
ecuador,inflation-cpi,2023-08-01,2.56,monthly
ecuador,inflation-cpi,2023-09-01,2.23,monthly
ecuador,inflation-cpi,2023-10-01,1.93,monthly
ecuador,inflation-cpi,2023-11-01,1.53,monthly
ecuador,inflation-cpi,2023-12-01,1.35,monthly
ecuador,inflation-cpi,2024-01-01,1.35,monthly
ecuador,inflation-cpi,2024-02-01,1.43,monthly
ecuador,inflation-cpi,2024-03-01,1.66,monthly
ecuador,inflation-cpi,2024-04-01,2.75,monthly
ecuador,inflation-cpi,2024-05-01,2.53,monthly
ecuador,inflation-cpi,2024-06-01,1.18,monthly
puerto-rico,inflation-cpi,1998-07-01,4.9,monthly
puerto-rico,inflation-cpi,1998-08-01,5.4,monthly
puerto-rico,inflation-cpi,1998-09-01,8.1,monthly
puerto-rico,inflation-cpi,1998-10-01,8.8,monthly
puerto-rico,inflation-cpi,1998-11-01,7.3,monthly
puerto-rico,inflation-cpi,1998-12-01,5.9,monthly
puerto-rico,inflation-cpi,1999-01-01,6.6,monthly
puerto-rico,inflation-cpi,1999-02-01,7,monthly
puerto-rico,inflation-cpi,1999-03-01,5.9,monthly
puerto-rico,inflation-cpi,1999-04-01,5.7,monthly
puerto-rico,inflation-cpi,1999-05-01,6.6,monthly
puerto-rico,inflation-cpi,1999-06-01,6.5,monthly
puerto-rico,inflation-cpi,1999-07-01,4.9,monthly
puerto-rico,inflation-cpi,1999-08-01,5.4,monthly
puerto-rico,inflation-cpi,1999-09-01,8.1,monthly
puerto-rico,inflation-cpi,1999-10-01,8.8,monthly
puerto-rico,inflation-cpi,1999-11-01,7.3,monthly
puerto-rico,inflation-cpi,1999-12-01,5.9,monthly
puerto-rico,inflation-cpi,2000-01-01,6.6,monthly
puerto-rico,inflation-cpi,2000-02-01,7,monthly
puerto-rico,inflation-cpi,2000-03-01,5.9,monthly
puerto-rico,inflation-cpi,2000-04-01,5.7,monthly
puerto-rico,inflation-cpi,2000-05-01,6.6,monthly
puerto-rico,inflation-cpi,2000-06-01,6.5,monthly
puerto-rico,inflation-cpi,2000-07-01,4.9,monthly
puerto-rico,inflation-cpi,2000-08-01,5.4,monthly
puerto-rico,inflation-cpi,2000-09-01,8.1,monthly
puerto-rico,inflation-cpi,2000-10-01,8.8,monthly
puerto-rico,inflation-cpi,2000-11-01,7.3,monthly
puerto-rico,inflation-cpi,2000-12-01,5.9,monthly
puerto-rico,inflation-cpi,2001-01-01,6.6,monthly
puerto-rico,inflation-cpi,2001-02-01,7,monthly
puerto-rico,inflation-cpi,2001-03-01,5.9,monthly
puerto-rico,inflation-cpi,2001-04-01,5.7,monthly
puerto-rico,inflation-cpi,2001-05-01,6.6,monthly
puerto-rico,inflation-cpi,2001-06-01,6.5,monthly
puerto-rico,inflation-cpi,2001-07-01,4.9,monthly
puerto-rico,inflation-cpi,2001-08-01,5.4,monthly
puerto-rico,inflation-cpi,2001-09-01,8.1,monthly
puerto-rico,inflation-cpi,2001-10-01,8.8,monthly
puerto-rico,inflation-cpi,2001-11-01,7.3,monthly
puerto-rico,inflation-cpi,2001-12-01,5.9,monthly
puerto-rico,inflation-cpi,2002-01-01,6.6,monthly
puerto-rico,inflation-cpi,2002-02-01,7,monthly
puerto-rico,inflation-cpi,2002-03-01,5.9,monthly
puerto-rico,inflation-cpi,2002-04-01,5.7,monthly
puerto-rico,inflation-cpi,2002-05-01,6.6,monthly
puerto-rico,inflation-cpi,2002-06-01,6.5,monthly
puerto-rico,inflation-cpi,2002-07-01,4.9,monthly
puerto-rico,inflation-cpi,2002-08-01,5.4,monthly
puerto-rico,inflation-cpi,2002-09-01,8.1,monthly
puerto-rico,inflation-cpi,2002-10-01,8.8,monthly
puerto-rico,inflation-cpi,2002-11-01,7.3,monthly
puerto-rico,inflation-cpi,2002-12-01,5.9,monthly
puerto-rico,inflation-cpi,2003-01-01,6.6,monthly
puerto-rico,inflation-cpi,2003-02-01,7,monthly
puerto-rico,inflation-cpi,2003-03-01,5.9,monthly
puerto-rico,inflation-cpi,2003-04-01,5.7,monthly
puerto-rico,inflation-cpi,2003-05-01,6.6,monthly
puerto-rico,inflation-cpi,2003-06-01,6.5,monthly
puerto-rico,inflation-cpi,2003-07-01,4.9,monthly
puerto-rico,inflation-cpi,2003-08-01,5.4,monthly
puerto-rico,inflation-cpi,2003-09-01,8.1,monthly
puerto-rico,inflation-cpi,2003-10-01,8.8,monthly
puerto-rico,inflation-cpi,2003-11-01,7.3,monthly
puerto-rico,inflation-cpi,2003-12-01,5.9,monthly
puerto-rico,inflation-cpi,2004-01-01,6.6,monthly
puerto-rico,inflation-cpi,2004-02-01,7,monthly
puerto-rico,inflation-cpi,2004-03-01,5.9,monthly
puerto-rico,inflation-cpi,2004-04-01,5.7,monthly
puerto-rico,inflation-cpi,2004-05-01,6.6,monthly
puerto-rico,inflation-cpi,2004-06-01,6.5,monthly
puerto-rico,inflation-cpi,2004-07-01,6.9,monthly
puerto-rico,inflation-cpi,2004-08-01,7,monthly
puerto-rico,inflation-cpi,2004-09-01,3.8,monthly
puerto-rico,inflation-cpi,2004-10-01,1.1,monthly
puerto-rico,inflation-cpi,2004-11-01,1.1,monthly
puerto-rico,inflation-cpi,2004-12-01,4.5,monthly
puerto-rico,inflation-cpi,2005-01-01,4.5,monthly
puerto-rico,inflation-cpi,2005-02-01,4.1,monthly
puerto-rico,inflation-cpi,2005-03-01,5.8,monthly
puerto-rico,inflation-cpi,2005-04-01,4.4,monthly
puerto-rico,inflation-cpi,2005-05-01,3.7,monthly
puerto-rico,inflation-cpi,2005-06-01,4,monthly
puerto-rico,inflation-cpi,2005-07-01,6.9,monthly
puerto-rico,inflation-cpi,2005-08-01,7,monthly
puerto-rico,inflation-cpi,2005-09-01,3.8,monthly
puerto-rico,inflation-cpi,2005-10-01,1.1,monthly
puerto-rico,inflation-cpi,2005-11-01,1.1,monthly
puerto-rico,inflation-cpi,2005-12-01,4.5,monthly
puerto-rico,inflation-cpi,2006-01-01,4.5,monthly
puerto-rico,inflation-cpi,2006-02-01,4.1,monthly
puerto-rico,inflation-cpi,2006-03-01,5.8,monthly
puerto-rico,inflation-cpi,2006-04-01,4.4,monthly
puerto-rico,inflation-cpi,2006-05-01,3.7,monthly
puerto-rico,inflation-cpi,2006-06-01,4,monthly
puerto-rico,inflation-cpi,2006-07-01,6.9,monthly
puerto-rico,inflation-cpi,2006-08-01,7,monthly
puerto-rico,inflation-cpi,2006-09-01,3.8,monthly
puerto-rico,inflation-cpi,2006-10-01,1.1,monthly
puerto-rico,inflation-cpi,2006-11-01,1.1,monthly
puerto-rico,inflation-cpi,2006-12-01,4.5,monthly
puerto-rico,inflation-cpi,2007-01-01,4.5,monthly
puerto-rico,inflation-cpi,2007-02-01,4.1,monthly
puerto-rico,inflation-cpi,2007-03-01,5.8,monthly
puerto-rico,inflation-cpi,2007-04-01,4.4,monthly
puerto-rico,inflation-cpi,2007-05-01,3.7,monthly
puerto-rico,inflation-cpi,2007-06-01,4,monthly
puerto-rico,inflation-cpi,2007-07-01,3.2,monthly
puerto-rico,inflation-cpi,2007-08-01,2.6,monthly
puerto-rico,inflation-cpi,2007-09-01,2.6,monthly
puerto-rico,inflation-cpi,2007-10-01,5.1,monthly
puerto-rico,inflation-cpi,2007-11-01,6.7,monthly
puerto-rico,inflation-cpi,2007-12-01,4.2,monthly
puerto-rico,inflation-cpi,2008-01-01,5.1,monthly
puerto-rico,inflation-cpi,2008-02-01,5.1,monthly
puerto-rico,inflation-cpi,2008-03-01,4.3,monthly
puerto-rico,inflation-cpi,2008-04-01,4.5,monthly
puerto-rico,inflation-cpi,2008-05-01,4.8,monthly
puerto-rico,inflation-cpi,2008-06-01,6.4,monthly
puerto-rico,inflation-cpi,2008-07-01,7.2,monthly
puerto-rico,inflation-cpi,2008-08-01,7.3,monthly
puerto-rico,inflation-cpi,2008-09-01,7.3,monthly
puerto-rico,inflation-cpi,2008-10-01,6.1,monthly
puerto-rico,inflation-cpi,2008-11-01,3.2,monthly
puerto-rico,inflation-cpi,2008-12-01,1.4,monthly
puerto-rico,inflation-cpi,2009-01-01,-0.4,monthly
puerto-rico,inflation-cpi,2009-02-01,0.8,monthly
puerto-rico,inflation-cpi,2009-03-01,1,monthly
puerto-rico,inflation-cpi,2009-04-01,0.5,monthly
puerto-rico,inflation-cpi,2009-05-01,-0.1,monthly
puerto-rico,inflation-cpi,2009-06-01,-0.4,monthly
puerto-rico,inflation-cpi,2009-07-01,-1.2,monthly
puerto-rico,inflation-cpi,2009-08-01,-1.2,monthly
puerto-rico,inflation-cpi,2009-09-01,-0.8,monthly
puerto-rico,inflation-cpi,2009-10-01,-0.5,monthly
puerto-rico,inflation-cpi,2009-11-01,1.9,monthly
puerto-rico,inflation-cpi,2009-12-01,3.9,monthly
puerto-rico,inflation-cpi,2010-01-01,4.9,monthly
puerto-rico,inflation-cpi,2010-02-01,3.9,monthly
puerto-rico,inflation-cpi,2010-03-01,3.9,monthly
puerto-rico,inflation-cpi,2010-04-01,4,monthly
puerto-rico,inflation-cpi,2010-05-01,3.5,monthly
puerto-rico,inflation-cpi,2010-06-01,2,monthly
puerto-rico,inflation-cpi,2010-07-01,1.7,monthly
puerto-rico,inflation-cpi,2010-08-01,1.9,monthly
puerto-rico,inflation-cpi,2010-09-01,1,monthly
puerto-rico,inflation-cpi,2010-10-01,1.6,monthly
puerto-rico,inflation-cpi,2010-11-01,1,monthly
puerto-rico,inflation-cpi,2010-12-01,0.6,monthly
puerto-rico,inflation-cpi,2011-01-01,1.2,monthly
puerto-rico,inflation-cpi,2011-02-01,1.8,monthly
puerto-rico,inflation-cpi,2011-03-01,2.2,monthly
puerto-rico,inflation-cpi,2011-04-01,2.5,monthly
puerto-rico,inflation-cpi,2011-05-01,3.2,monthly
puerto-rico,inflation-cpi,2011-06-01,3.3,monthly
puerto-rico,inflation-cpi,2011-07-01,3.4,monthly
puerto-rico,inflation-cpi,2011-08-01,4,monthly
puerto-rico,inflation-cpi,2011-09-01,4.1,monthly
puerto-rico,inflation-cpi,2011-10-01,2.9,monthly
puerto-rico,inflation-cpi,2011-11-01,3.1,monthly
puerto-rico,inflation-cpi,2011-12-01,3.3,monthly
puerto-rico,inflation-cpi,2012-01-01,2.7,monthly
puerto-rico,inflation-cpi,2012-02-01,2.1,monthly
puerto-rico,inflation-cpi,2012-03-01,1.5,monthly
puerto-rico,inflation-cpi,2012-04-01,1.9,monthly
puerto-rico,inflation-cpi,2012-05-01,1.3,monthly
puerto-rico,inflation-cpi,2012-06-01,0.9,monthly
puerto-rico,inflation-cpi,2012-07-01,0.2,monthly
puerto-rico,inflation-cpi,2012-08-01,0.1,monthly
puerto-rico,inflation-cpi,2012-09-01,0.8,monthly
puerto-rico,inflation-cpi,2012-10-01,1.7,monthly
puerto-rico,inflation-cpi,2012-11-01,1.5,monthly
puerto-rico,inflation-cpi,2012-12-01,1.1,monthly
puerto-rico,inflation-cpi,2013-01-01,0.8,monthly
puerto-rico,inflation-cpi,2013-02-01,1.7,monthly
puerto-rico,inflation-cpi,2013-03-01,1.8,monthly
puerto-rico,inflation-cpi,2013-04-01,0.5,monthly
puerto-rico,inflation-cpi,2013-05-01,0,monthly
puerto-rico,inflation-cpi,2013-06-01,0.4,monthly
puerto-rico,inflation-cpi,2013-07-01,1.9,monthly
puerto-rico,inflation-cpi,2013-08-01,1.7,monthly
puerto-rico,inflation-cpi,2013-09-01,1.4,monthly
puerto-rico,inflation-cpi,2013-10-01,1.1,monthly
puerto-rico,inflation-cpi,2013-11-01,0.9,monthly
puerto-rico,inflation-cpi,2013-12-01,0.8,monthly
puerto-rico,inflation-cpi,2014-01-01,1.1,monthly
puerto-rico,inflation-cpi,2014-02-01,-0.2,monthly
puerto-rico,inflation-cpi,2014-03-01,-0.1,monthly
puerto-rico,inflation-cpi,2014-04-01,0.3,monthly
puerto-rico,inflation-cpi,2014-05-01,1,monthly
puerto-rico,inflation-cpi,2014-06-01,1.4,monthly
puerto-rico,inflation-cpi,2014-07-01,1.3,monthly
puerto-rico,inflation-cpi,2014-08-01,0.4,monthly
puerto-rico,inflation-cpi,2014-09-01,0.4,monthly
puerto-rico,inflation-cpi,2014-10-01,0.5,monthly
puerto-rico,inflation-cpi,2014-11-01,0.4,monthly
puerto-rico,inflation-cpi,2014-12-01,0.1,monthly
puerto-rico,inflation-cpi,2015-01-01,-1,monthly
puerto-rico,inflation-cpi,2015-02-01,-1.1,monthly
puerto-rico,inflation-cpi,2015-03-01,-1.2,monthly
puerto-rico,inflation-cpi,2015-04-01,-1.3,monthly
puerto-rico,inflation-cpi,2015-05-01,-1,monthly
puerto-rico,inflation-cpi,2015-06-01,-1.2,monthly
puerto-rico,inflation-cpi,2015-07-01,-0.3,monthly
puerto-rico,inflation-cpi,2015-08-01,0,monthly
puerto-rico,inflation-cpi,2015-09-01,-0.5,monthly
puerto-rico,inflation-cpi,2015-10-01,-0.8,monthly
puerto-rico,inflation-cpi,2015-11-01,-0.5,monthly
puerto-rico,inflation-cpi,2015-12-01,-0.2,monthly
puerto-rico,inflation-cpi,2016-01-01,0.6,monthly
puerto-rico,inflation-cpi,2016-02-01,0.5,monthly
puerto-rico,inflation-cpi,2016-03-01,-0.6,monthly
puerto-rico,inflation-cpi,2016-04-01,-0.2,monthly
puerto-rico,inflation-cpi,2016-05-01,-0.4,monthly
puerto-rico,inflation-cpi,2016-06-01,0.2,monthly
puerto-rico,inflation-cpi,2016-07-01,-1.4,monthly
puerto-rico,inflation-cpi,2016-08-01,-1.4,monthly
puerto-rico,inflation-cpi,2016-09-01,-0.8,monthly
puerto-rico,inflation-cpi,2016-10-01,-0.4,monthly
puerto-rico,inflation-cpi,2016-11-01,0,monthly
puerto-rico,inflation-cpi,2016-12-01,0.5,monthly
puerto-rico,inflation-cpi,2017-01-01,0.7,monthly
puerto-rico,inflation-cpi,2017-02-01,1.6,monthly
puerto-rico,inflation-cpi,2017-03-01,2.1,monthly
puerto-rico,inflation-cpi,2017-04-01,1.9,monthly
puerto-rico,inflation-cpi,2017-05-01,2.3,monthly
puerto-rico,inflation-cpi,2017-06-01,1.9,monthly
puerto-rico,inflation-cpi,2017-07-01,1.7,monthly
puerto-rico,inflation-cpi,2017-08-01,2,monthly
puerto-rico,inflation-cpi,2017-09-01,2.5,monthly
puerto-rico,inflation-cpi,2017-10-01,2.2,monthly
puerto-rico,inflation-cpi,2017-11-01,1.2,monthly
puerto-rico,inflation-cpi,2017-12-01,1.1,monthly
puerto-rico,inflation-cpi,2018-01-01,1.9,monthly
puerto-rico,inflation-cpi,2018-02-01,1.5,monthly
puerto-rico,inflation-cpi,2018-03-01,1.6,monthly
puerto-rico,inflation-cpi,2018-04-01,1.5,monthly
puerto-rico,inflation-cpi,2018-05-01,1.1,monthly
puerto-rico,inflation-cpi,2018-06-01,1,monthly
puerto-rico,inflation-cpi,2018-07-01,1.7,monthly
puerto-rico,inflation-cpi,2018-08-01,1.5,monthly
puerto-rico,inflation-cpi,2018-09-01,0.8,monthly
puerto-rico,inflation-cpi,2018-10-01,0.5,monthly
puerto-rico,inflation-cpi,2018-11-01,1.2,monthly
puerto-rico,inflation-cpi,2018-12-01,0.6,monthly
puerto-rico,inflation-cpi,2019-01-01,-0.7,monthly
puerto-rico,inflation-cpi,2019-02-01,-0.7,monthly
puerto-rico,inflation-cpi,2019-03-01,-0.2,monthly
puerto-rico,inflation-cpi,2019-04-01,0.4,monthly
puerto-rico,inflation-cpi,2019-05-01,0.5,monthly
puerto-rico,inflation-cpi,2019-06-01,0.7,monthly
puerto-rico,inflation-cpi,2019-07-01,0.3,monthly
puerto-rico,inflation-cpi,2019-08-01,0.4,monthly
puerto-rico,inflation-cpi,2019-09-01,0,monthly
puerto-rico,inflation-cpi,2019-10-01,0,monthly
puerto-rico,inflation-cpi,2019-11-01,0.2,monthly
puerto-rico,inflation-cpi,2019-12-01,0.5,monthly
puerto-rico,inflation-cpi,2020-01-01,1,monthly
puerto-rico,inflation-cpi,2020-02-01,0.7,monthly
puerto-rico,inflation-cpi,2020-03-01,0.2,monthly
puerto-rico,inflation-cpi,2020-04-01,-0.5,monthly
puerto-rico,inflation-cpi,2020-05-01,-0.7,monthly
puerto-rico,inflation-cpi,2020-06-01,-1.7,monthly
puerto-rico,inflation-cpi,2020-07-01,-1.4,monthly
puerto-rico,inflation-cpi,2020-08-01,-1.6,monthly
puerto-rico,inflation-cpi,2020-09-01,-1,monthly
puerto-rico,inflation-cpi,2020-10-01,-0.5,monthly
puerto-rico,inflation-cpi,2020-11-01,-0.5,monthly
puerto-rico,inflation-cpi,2020-12-01,-0.1,monthly
puerto-rico,inflation-cpi,2021-01-01,0.1,monthly
puerto-rico,inflation-cpi,2021-02-01,0.5,monthly
puerto-rico,inflation-cpi,2021-03-01,1,monthly
puerto-rico,inflation-cpi,2021-04-01,1.4,monthly
puerto-rico,inflation-cpi,2021-05-01,1.5,monthly
puerto-rico,inflation-cpi,2021-06-01,2.7,monthly
puerto-rico,inflation-cpi,2021-07-01,2.9,monthly
puerto-rico,inflation-cpi,2021-08-01,3.3,monthly
puerto-rico,inflation-cpi,2021-09-01,3.5,monthly
puerto-rico,inflation-cpi,2021-10-01,3.6,monthly
puerto-rico,inflation-cpi,2021-11-01,4.3,monthly
puerto-rico,inflation-cpi,2021-12-01,4.2,monthly
puerto-rico,inflation-cpi,2022-01-01,4.4,monthly
puerto-rico,inflation-cpi,2022-02-01,4.7,monthly
puerto-rico,inflation-cpi,2022-03-01,5.1,monthly
puerto-rico,inflation-cpi,2022-04-01,6.1,monthly
puerto-rico,inflation-cpi,2022-05-01,6.4,monthly
puerto-rico,inflation-cpi,2022-06-01,7.2,monthly
puerto-rico,inflation-cpi,2022-07-01,7.2,monthly
puerto-rico,inflation-cpi,2022-08-01,6.5,monthly
puerto-rico,inflation-cpi,2022-09-01,6.1,monthly
puerto-rico,inflation-cpi,2022-10-01,6.6,monthly
puerto-rico,inflation-cpi,2022-11-01,6.3,monthly
puerto-rico,inflation-cpi,2022-12-01,6,monthly
puerto-rico,inflation-cpi,2023-01-01,5.8,monthly
puerto-rico,inflation-cpi,2023-02-01,5.8,monthly
puerto-rico,inflation-cpi,2023-03-01,5.1,monthly
puerto-rico,inflation-cpi,2023-04-01,3.9,monthly
puerto-rico,inflation-cpi,2023-05-01,3.5,monthly
puerto-rico,inflation-cpi,2023-06-01,2.3,monthly
puerto-rico,inflation-cpi,2023-07-01,2.3,monthly
puerto-rico,inflation-cpi,2023-08-01,3,monthly
puerto-rico,inflation-cpi,2023-09-01,3.3,monthly
puerto-rico,inflation-cpi,2023-10-01,2.7,monthly
puerto-rico,inflation-cpi,2023-11-01,1.9,monthly
puerto-rico,inflation-cpi,2023-12-01,2,monthly
puerto-rico,inflation-cpi,2024-01-01,2.2,monthly
puerto-rico,inflation-cpi,2024-02-01,1.9,monthly
puerto-rico,inflation-cpi,2024-03-01,2.5,monthly
puerto-rico,inflation-cpi,2024-04-01,2.5,monthly
puerto-rico,inflation-cpi,2024-05-01,2.5,monthly
venezuela,inflation-cpi,1998-07-01,38.05,monthly
venezuela,inflation-cpi,1998-08-01,36.44,monthly
venezuela,inflation-cpi,1998-09-01,34.34,monthly
venezuela,inflation-cpi,1998-10-01,32.64,monthly
venezuela,inflation-cpi,1998-11-01,31.01,monthly
venezuela,inflation-cpi,1998-12-01,29.91,monthly
venezuela,inflation-cpi,1999-01-01,30.18,monthly
venezuela,inflation-cpi,1999-02-01,29.46,monthly
venezuela,inflation-cpi,1999-03-01,27.61,monthly
venezuela,inflation-cpi,1999-04-01,24.88,monthly
venezuela,inflation-cpi,1999-05-01,23.37,monthly
venezuela,inflation-cpi,1999-06-01,23.59,monthly
venezuela,inflation-cpi,1999-07-01,23.04,monthly
venezuela,inflation-cpi,1999-08-01,22.29,monthly
venezuela,inflation-cpi,1999-09-01,21.19,monthly
venezuela,inflation-cpi,1999-10-01,20.16,monthly
venezuela,inflation-cpi,1999-11-01,20.07,monthly
venezuela,inflation-cpi,1999-12-01,20.03,monthly
venezuela,inflation-cpi,2000-01-01,19.4,monthly
venezuela,inflation-cpi,2000-02-01,17.92,monthly
venezuela,inflation-cpi,2000-03-01,17.54,monthly
venezuela,inflation-cpi,2000-04-01,18,monthly
venezuela,inflation-cpi,2000-05-01,16.85,monthly
venezuela,inflation-cpi,2000-06-01,16.41,monthly
venezuela,inflation-cpi,2000-07-01,15.74,monthly
venezuela,inflation-cpi,2000-08-01,14.96,monthly
venezuela,inflation-cpi,2000-09-01,15.94,monthly
venezuela,inflation-cpi,2000-10-01,15.1,monthly
venezuela,inflation-cpi,2000-11-01,14.15,monthly
venezuela,inflation-cpi,2000-12-01,13.43,monthly
venezuela,inflation-cpi,2001-01-01,12.58,monthly
venezuela,inflation-cpi,2001-02-01,12.67,monthly
venezuela,inflation-cpi,2001-03-01,12.5,monthly
venezuela,inflation-cpi,2001-04-01,12.06,monthly
venezuela,inflation-cpi,2001-05-01,12.61,monthly
venezuela,inflation-cpi,2001-06-01,12.48,monthly
venezuela,inflation-cpi,2001-07-01,13.01,monthly
venezuela,inflation-cpi,2001-08-01,12.86,monthly
venezuela,inflation-cpi,2001-09-01,12.29,monthly
venezuela,inflation-cpi,2001-10-01,12.34,monthly
venezuela,inflation-cpi,2001-11-01,12.7,monthly
venezuela,inflation-cpi,2001-12-01,12.28,monthly
venezuela,inflation-cpi,2002-01-01,12.27,monthly
venezuela,inflation-cpi,2002-02-01,13.74,monthly
venezuela,inflation-cpi,2002-03-01,17.63,monthly
venezuela,inflation-cpi,2002-04-01,18.74,monthly
venezuela,inflation-cpi,2002-05-01,18.33,monthly
venezuela,inflation-cpi,2002-06-01,19.57,monthly
venezuela,inflation-cpi,2002-07-01,21.83,monthly
venezuela,inflation-cpi,2002-08-01,21.92,monthly
venezuela,inflation-cpi,2002-09-01,20.81,monthly
venezuela,inflation-cpi,2002-10-01,19.72,monthly
venezuela,inflation-cpi,2002-11-01,19.49,monthly
venezuela,inflation-cpi,2002-12-01,19.19,monthly
venezuela,inflation-cpi,2003-01-01,18.49,monthly
venezuela,inflation-cpi,2003-02-01,16.86,monthly
venezuela,inflation-cpi,2003-03-01,15.8,monthly
venezuela,inflation-cpi,2003-04-01,15.81,monthly
