"date","year","month","month_name","country","direction","type","K_USD"
"2017-08-31","2017",8,"August","Greece","Net inflow","total",-432.7
"2017-08-31","2017",8,"August","India","Net inflow","total",100.47999999999999
"2017-08-31","2017",8,"August","Kazakhstan","Net inflow","total",2034.0499999999997
"2017-08-31","2017",8,"August","Kyrgyzstan","Net inflow","total",3.5799999999999983
"2017-08-31","2017",8,"August","Japan","Net inflow","total",-2230.13
"2017-08-31","2017",8,"August","United Kingdom of Great Britain and Northern Ireland","Net inflow","total",383.9100000000001
"2017-08-31","2017",8,"August","Isle of Man","Net inflow","total",3.46
"2017-08-31","2017",8,"August","Monaco","Net inflow","total",442.41999999999996
"2017-08-31","2017",8,"August","Netherlands","Net inflow","total",-329.65999999999997
"2017-08-31","2017",8,"August","Sweden","Net inflow","total",627.96
"2017-08-31","2017",8,"August","Switzerland","Net inflow","total",-2724.88
"2017-08-31","2017",8,"August","Czechia","Net inflow","total",58.99000000000001
"2017-08-31","2017",8,"August","China","Net inflow","total",-6935.64
"2017-08-31","2017",8,"August","Portugal","Net inflow","total",-47.160000000000004
"2017-08-31","2017",8,"August","Russian Federation","Net inflow","total",94017.07
"2017-08-31","2017",8,"August","Saudi Arabia","Net inflow","total",118.37
"2017-08-31","2017",8,"August","Singapore","Net inflow","total",1481.3600000000001
"2017-08-31","2017",8,"August","Georgia","Net inflow","total",323.0899999999997
"2017-08-31","2017",8,"August","Uzbekistan","Net inflow","total",157.36
"2017-08-31","2017",8,"August","Ukraine","Net inflow","total",-162.26999999999998
"2017-08-31","2017",8,"August","Qatar","Net inflow","total",127.03
"2017-08-31","2017",8,"August","Kuwait","Net inflow","total",268.52
"2017-08-31","2017",8,"August","France","Net inflow","total",1021.8599999999999
"2017-08-31","2017",8,"August","Others","Net inflow","total",1143.3899999999994
"2017-08-31","2017",8,"August","Total","Net inflow","total",99054.86
"2017-08-31","2017",8,"August","Australia","Inflow","non-commercial",156.23
"2017-08-31","2017",8,"August","Austria","Inflow","non-commercial",331.71
"2017-08-31","2017",8,"August","United Arab Emirates","Inflow","non-commercial",728.24
"2017-08-31","2017",8,"August","USA","Inflow","non-commercial",9882.86
"2017-08-31","2017",8,"August","Belgium","Inflow","non-commercial",572.2
"2017-08-31","2017",8,"August","Belarus","Inflow","non-commercial",207.55
"2017-08-31","2017",8,"August","Bulgaria","Inflow","non-commercial",101.86
"2017-08-31","2017",8,"August","Germany","Inflow","non-commercial",1859.05
"2017-08-31","2017",8,"August","Denmark","Inflow","non-commercial",63.1
"2017-08-31","2017",8,"August","Egypt","Inflow","non-commercial",2.94
"2017-08-31","2017",8,"August","Turkey","Inflow","non-commercial",112.46
"2017-08-31","2017",8,"August","Israel","Inflow","non-commercial",286.77
"2017-08-31","2017",8,"August","Spain","Inflow","non-commercial",587.31
"2017-08-31","2017",8,"August","Ireland","Inflow","non-commercial",58.99
"2017-08-31","2017",8,"August","Italy","Inflow","non-commercial",219.84
"2017-08-31","2017",8,"August","Iran","Inflow","non-commercial",166.16
"2017-08-31","2017",8,"August","Poland","Inflow","non-commercial",196.75
"2017-08-31","2017",8,"August","Latvia","Inflow","non-commercial",137.57
"2017-08-31","2017",8,"August","Luxembourg","Inflow","non-commercial",22.71
"2017-08-31","2017",8,"August","Lebanon","Inflow","non-commercial",158.66
"2017-08-31","2017",8,"August","Liechtenstein","Inflow","non-commercial",9.78
"2017-08-31","2017",8,"August","Lithuania","Inflow","non-commercial",48.28
"2017-08-31","2017",8,"August","Canada","Inflow","non-commercial",349.72
"2017-08-31","2017",8,"August","Korea","Inflow","non-commercial",7.46
"2017-08-31","2017",8,"August","Cyprus","Inflow","non-commercial",115.71
"2017-08-31","2017",8,"August","Hong Kong","Inflow","non-commercial",59.11
"2017-08-31","2017",8,"August","Jordan","Inflow","non-commercial",45.84
"2017-08-31","2017",8,"August","Greece","Inflow","non-commercial",398.29
"2017-08-31","2017",8,"August","India","Inflow","non-commercial",86.66
"2017-08-31","2017",8,"August","Kazakhstan","Inflow","non-commercial",2053.79
"2017-08-31","2017",8,"August","Kyrgyzstan","Inflow","non-commercial",43.58
"2017-08-31","2017",8,"August","Japan","Inflow","non-commercial",31.69
"2017-08-31","2017",8,"August","United Kingdom of Great Britain and Northern Ireland","Inflow","non-commercial",546.12
"2017-08-31","2017",8,"August","Isle of Man","Inflow","non-commercial",0.44
"2017-08-31","2017",8,"August","Monaco","Inflow","non-commercial",9.82
"2017-08-31","2017",8,"August","Netherlands","Inflow","non-commercial",207.14
"2017-08-31","2017",8,"August","Sweden","Inflow","non-commercial",341.95
"2017-08-31","2017",8,"August","Switzerland","Inflow","non-commercial",306.31
"2017-08-31","2017",8,"August","Czechia","Inflow","non-commercial",207.41
"2017-08-31","2017",8,"August","China","Inflow","non-commercial",105.66
"2017-08-31","2017",8,"August","Portugal","Inflow","non-commercial",29.37
"2017-08-31","2017",8,"August","Russian Federation","Inflow","non-commercial",109565.13
"2017-08-31","2017",8,"August","Saudi Arabia","Inflow","non-commercial",55.31
"2017-08-31","2017",8,"August","Singapore","Inflow","non-commercial",14.7
"2017-08-31","2017",8,"August","Georgia","Inflow","non-commercial",689.52
"2017-08-31","2017",8,"August","Uzbekistan","Inflow","non-commercial",273.3
"2017-08-31","2017",8,"August","Ukraine","Inflow","non-commercial",789.24
"2017-08-31","2017",8,"August","Qatar","Inflow","non-commercial",49.95
"2017-08-31","2017",8,"August","Kuwait","Inflow","non-commercial",71.65
"2017-08-31","2017",8,"August","France","Inflow","non-commercial",1601.09
"2017-08-31","2017",8,"August","Others","Inflow","non-commercial",915.5800000000163
"2017-08-31","2017",8,"August","Total","Inflow","non-commercial",134882.56
"2017-08-31","2017",8,"August","Australia","Outflow","non-commercial",12.39
"2017-08-31","2017",8,"August","Austria","Outflow","non-commercial",51.49
"2017-08-31","2017",8,"August","United Arab Emirates","Outflow","non-commercial",261.34
"2017-08-31","2017",8,"August","USA","Outflow","non-commercial",1905.23
"2017-08-31","2017",8,"August","Belgium","Outflow","non-commercial",128.02
"2017-08-31","2017",8,"August","Belarus","Outflow","non-commercial",101.59
"2017-08-31","2017",8,"August","Bulgaria","Outflow","non-commercial",44.24
"2017-08-31","2017",8,"August","Germany","Outflow","non-commercial",504.12
"2017-08-31","2017",8,"August","Denmark","Outflow","non-commercial",1.4
"2017-08-31","2017",8,"August","Egypt","Outflow","non-commercial",37.62
"2017-08-31","2017",8,"August","Turkey","Outflow","non-commercial",92.24
"2017-08-31","2017",8,"August","Israel","Outflow","non-commercial",69.97
"2017-08-31","2017",8,"August","Spain","Outflow","non-commercial",248.88
"2017-08-31","2017",8,"August","Ireland","Outflow","non-commercial",3.14
"2017-08-31","2017",8,"August","Italy","Outflow","non-commercial",98.86
"2017-08-31","2017",8,"August","Iran","Outflow","non-commercial",29.84
"2017-08-31","2017",8,"August","Poland","Outflow","non-commercial",142.54
"2017-08-31","2017",8,"August","Latvia","Outflow","non-commercial",81.8
"2017-08-31","2017",8,"August","Luxembourg","Outflow","non-commercial",4.16
"2017-08-31","2017",8,"August","Lebanon","Outflow","non-commercial",41.98
"2017-08-31","2017",8,"August","Liechtenstein","Outflow","non-commercial",0
"2017-08-31","2017",8,"August","Lithuania","Outflow","non-commercial",21.23
"2017-08-31","2017",8,"August","Canada","Outflow","non-commercial",152.36
"2017-08-31","2017",8,"August","Korea","Outflow","non-commercial",33.58
"2017-08-31","2017",8,"August","Cyprus","Outflow","non-commercial",78.14
"2017-08-31","2017",8,"August","Hong Kong","Outflow","non-commercial",79.96
"2017-08-31","2017",8,"August","Jordan","Outflow","non-commercial",3.47
"2017-08-31","2017",8,"August","Greece","Outflow","non-commercial",207.41
"2017-08-31","2017",8,"August","India","Outflow","non-commercial",18.49
"2017-08-31","2017",8,"August","Kazakhstan","Outflow","non-commercial",155.13
"2017-08-31","2017",8,"August","Kyrgyzstan","Outflow","non-commercial",41.75
"2017-08-31","2017",8,"August","Japan","Outflow","non-commercial",279.15
"2017-08-31","2017",8,"August","United Kingdom of Great Britain and Northern Ireland","Outflow","non-commercial",245.24
"2017-08-31","2017",8,"August","Isle of Man","Outflow","non-commercial",0
"2017-08-31","2017",8,"August","Monaco","Outflow","non-commercial",0
"2017-08-31","2017",8,"August","Netherlands","Outflow","non-commercial",63.03
"2017-08-31","2017",8,"August","Sweden","Outflow","non-commercial",54.95
"2017-08-31","2017",8,"August","Switzerland","Outflow","non-commercial",60.66
"2017-08-31","2017",8,"August","Czechia","Outflow","non-commercial",87.81
"2017-08-31","2017",8,"August","China","Outflow","non-commercial",662.79
"2017-08-31","2017",8,"August","Portugal","Outflow","non-commercial",65.77
"2017-08-31","2017",8,"August","Russian Federation","Outflow","non-commercial",17431.68
"2017-08-31","2017",8,"August","Saudi Arabia","Outflow","non-commercial",0
"2017-08-31","2017",8,"August","Singapore","Outflow","non-commercial",26.02
"2017-08-31","2017",8,"August","Georgia","Outflow","non-commercial",905.7
"2017-08-31","2017",8,"August","Uzbekistan","Outflow","non-commercial",85.94
"2017-08-31","2017",8,"August","Ukraine","Outflow","non-commercial",777.37
"2017-08-31","2017",8,"August","Qatar","Outflow","non-commercial",0.14
"2017-08-31","2017",8,"August","Kuwait","Outflow","non-commercial",2.37
"2017-08-31","2017",8,"August","France","Outflow","non-commercial",421.7
"2017-08-31","2017",8,"August","Others","Outflow","non-commercial",416.33000000000175
"2017-08-31","2017",8,"August","Total","Outflow","non-commercial",26239.02
"2017-08-31","2017",8,"August","Australia","Net inflow","non-commercial",143.83999999999997
"2017-08-31","2017",8,"August","Austria","Net inflow","non-commercial",280.21999999999997
"2017-08-31","2017",8,"August","United Arab Emirates","Net inflow","non-commercial",466.90000000000003
"2017-08-31","2017",8,"August","USA","Net inflow","non-commercial",7977.630000000001
"2017-08-31","2017",8,"August","Belgium","Net inflow","non-commercial",444.18000000000006
"2017-08-31","2017",8,"August","Belarus","Net inflow","non-commercial",105.96000000000001
"2017-08-31","2017",8,"August","Bulgaria","Net inflow","non-commercial",57.62
"2017-08-31","2017",8,"August","Germany","Net inflow","non-commercial",1354.9299999999998
"2017-08-31","2017",8,"August","Denmark","Net inflow","non-commercial",61.7
"2017-08-31","2017",8,"August","Egypt","Net inflow","non-commercial",-34.68
"2017-08-31","2017",8,"August","Turkey","Net inflow","non-commercial",20.22
"2017-08-31","2017",8,"August","Israel","Net inflow","non-commercial",216.79999999999998
"2017-08-31","2017",8,"August","Spain","Net inflow","non-commercial",338.42999999999995
"2017-08-31","2017",8,"August","Ireland","Net inflow","non-commercial",55.85
"2017-08-31","2017",8,"August","Italy","Net inflow","non-commercial",120.98
"2017-08-31","2017",8,"August","Iran","Net inflow","non-commercial",136.32
"2017-08-31","2017",8,"August","Poland","Net inflow","non-commercial",54.21000000000001
"2017-08-31","2017",8,"August","Latvia","Net inflow","non-commercial",55.769999999999996
"2017-08-31","2017",8,"August","Luxembourg","Net inflow","non-commercial",18.55
"2017-08-31","2017",8,"August","Lebanon","Net inflow","non-commercial",116.68
"2017-08-31","2017",8,"August","Liechtenstein","Net inflow","non-commercial",9.78
"2017-08-31","2017",8,"August","Lithuania","Net inflow","non-commercial",27.05
"2017-08-31","2017",8,"August","Canada","Net inflow","non-commercial",197.36
"2017-08-31","2017",8,"August","Korea","Net inflow","non-commercial",-26.119999999999997
"2017-08-31","2017",8,"August","Cyprus","Net inflow","non-commercial",37.56999999999999
"2017-08-31","2017",8,"August","Hong Kong","Net inflow","non-commercial",-20.849999999999994
"2017-08-31","2017",8,"August","Jordan","Net inflow","non-commercial",42.370000000000005
"2017-08-31","2017",8,"August","Greece","Net inflow","non-commercial",190.88000000000002
"2017-08-31","2017",8,"August","India","Net inflow","non-commercial",68.17
"2017-08-31","2017",8,"August","Kazakhstan","Net inflow","non-commercial",1898.6599999999999
"2017-08-31","2017",8,"August","Kyrgyzstan","Net inflow","non-commercial",1.8299999999999983
"2017-08-31","2017",8,"August","Japan","Net inflow","non-commercial",-247.45999999999998
"2017-08-31","2017",8,"August","United Kingdom of Great Britain and Northern Ireland","Net inflow","non-commercial",300.88
"2017-08-31","2017",8,"August","Isle of Man","Net inflow","non-commercial",0.44
"2017-08-31","2017",8,"August","Monaco","Net inflow","non-commercial",9.82
"2017-08-31","2017",8,"August","Netherlands","Net inflow","non-commercial",144.10999999999999
"2017-08-31","2017",8,"August","Sweden","Net inflow","non-commercial",287
"2017-08-31","2017",8,"August","Switzerland","Net inflow","non-commercial",245.65
"2017-08-31","2017",8,"August","Czechia","Net inflow","non-commercial",119.6
"2017-08-31","2017",8,"August","China","Net inflow","non-commercial",-557.13
"2017-08-31","2017",8,"August","Portugal","Net inflow","non-commercial",-36.39999999999999
"2017-08-31","2017",8,"August","Russian Federation","Net inflow","non-commercial",92133.45000000001
"2017-08-31","2017",8,"August","Saudi Arabia","Net inflow","non-commercial",55.31
"2017-08-31","2017",8,"August","Singapore","Net inflow","non-commercial",-11.32
"2017-08-31","2017",8,"August","Georgia","Net inflow","non-commercial",-216.18000000000006
"2017-08-31","2017",8,"August","Uzbekistan","Net inflow","non-commercial",187.36
"2017-08-31","2017",8,"August","Ukraine","Net inflow","non-commercial",11.870000000000005
"2017-08-31","2017",8,"August","Qatar","Net inflow","non-commercial",49.81
"2017-08-31","2017",8,"August","Kuwait","Net inflow","non-commercial",69.28
"2017-08-31","2017",8,"August","France","Net inflow","non-commercial",1179.3899999999999
"2017-08-31","2017",8,"August","Others","Net inflow","non-commercial",499.24999999998545
"2017-08-31","2017",8,"August","Total","Net inflow","non-commercial",108643.54
"2017-09-30","2017",9,"September","Australia","Inflow","total",380.95
"2017-09-30","2017",9,"September","Austria","Inflow","total",1035.78
"2017-09-30","2017",9,"September","United Arab Emirates","Inflow","total",1281.41
"2017-09-30","2017",9,"September","USA","Inflow","total",14797.85
"2017-09-30","2017",9,"September","Belgium","Inflow","total",803.27
"2017-09-30","2017",9,"September","Belarus","Inflow","total",299.24
"2017-09-30","2017",9,"September","Bulgaria","Inflow","total",834.57
"2017-09-30","2017",9,"September","Germany","Inflow","total",3032.17
"2017-09-30","2017",9,"September","Denmark","Inflow","total",162.71
"2017-09-30","2017",9,"September","Egypt","Inflow","total",7.96
"2017-09-30","2017",9,"September","Turkey","Inflow","total",120.91
"2017-09-30","2017",9,"September","Israel","Inflow","total",353.82
"2017-09-30","2017",9,"September","Spain","Inflow","total",632.39
"2017-09-30","2017",9,"September","Ireland","Inflow","total",283.16
"2017-09-30","2017",9,"September","Italy","Inflow","total",650.31
"2017-09-30","2017",9,"September","Iran","Inflow","total",639.34
"2017-09-30","2017",9,"September","Poland","Inflow","total",291.06
"2017-09-30","2017",9,"September","Latvia","Inflow","total",584.39
"2017-09-30","2017",9,"September","Luxembourg","Inflow","total",67.2
"2017-09-30","2017",9,"September","Lebanon","Inflow","total",1286.72
"2017-09-30","2017",9,"September","Liechtenstein","Inflow","total",3988.49
"2017-09-30","2017",9,"September","Lithuania","Inflow","total",56.7
"2017-09-30","2017",9,"September","Canada","Inflow","total",468.17
"2017-09-30","2017",9,"September","Korea","Inflow","total",84.59
"2017-09-30","2017",9,"September","Cyprus","Inflow","total",245.08
"2017-09-30","2017",9,"September","Hong Kong","Inflow","total",266.32
"2017-09-30","2017",9,"September","Jordan","Inflow","total",52.67
"2017-09-30","2017",9,"September","Greece","Inflow","total",396.04
"2017-09-30","2017",9,"September","India","Inflow","total",147.27
"2017-09-30","2017",9,"September","Kazakhstan","Inflow","total",2329.48
"2017-09-30","2017",9,"September","Kyrgyzstan","Inflow","total",59.19
"2017-09-30","2017",9,"September","Japan","Inflow","total",97.14
"2017-09-30","2017",9,"September","United Kingdom of Great Britain and Northern Ireland","Inflow","total",2776.48
"2017-09-30","2017",9,"September","Isle of Man","Inflow","total",10.56
